date,price_TCSG,volume_TCSG,log_return_TCSG,volatility_TCSG,price_MOEX,volume_MOEX,log_return_MOEX,volatility_MOEX,sentiment_mean,sentiment_std,news_count,sentiment_mean_lag1,sentiment_std_lag1,news_count_lag1,TCSG_return_lag1,MOEX_return_lag1,MOEX_volatility_lag1,sentiment_mean_lag2,sentiment_std_lag2,news_count_lag2,TCSG_return_lag2,MOEX_return_lag2,MOEX_volatility_lag2,sentiment_mean_lag3,sentiment_std_lag3,news_count_lag3,TCSG_return_lag3,MOEX_return_lag3,MOEX_volatility_lag3,sentiment_mean_lag4,sentiment_std_lag4,news_count_lag4,TCSG_return_lag4,MOEX_return_lag4,MOEX_volatility_lag4,sentiment_mean_lag5,sentiment_std_lag5,news_count_lag5,TCSG_return_lag5,MOEX_return_lag5,MOEX_volatility_lag5,sentiment_mean_lag6,sentiment_std_lag6,news_count_lag6,TCSG_return_lag6,MOEX_return_lag6,MOEX_volatility_lag6,sentiment_mean_lag7,sentiment_std_lag7,news_count_lag7,TCSG_return_lag7,MOEX_return_lag7,MOEX_volatility_lag7,sentiment_mean_lag8,sentiment_std_lag8,news_count_lag8,TCSG_return_lag8,MOEX_return_lag8,MOEX_volatility_lag8,sentiment_mean_lag9,sentiment_std_lag9,news_count_lag9,TCSG_return_lag9,MOEX_return_lag9,MOEX_volatility_lag9,sentiment_mean_lag10,sentiment_std_lag10,news_count_lag10,TCSG_return_lag10,MOEX_return_lag10,MOEX_volatility_lag10
2021-12-16,6112.6,768513,-0.0045051003330864,0.0427235685905446,152.97,24,0.0398092369564376,0.0256299328138736,0.0,0.0,0.0,0.0,0.0,0.0,0.0281103875139444,-0.0149017829168304,0.0241535320257262,0.0,0.0,0.0,0.0084442628630649,0.0156134796699626,0.0253083161243102,0.0,0.0,0.0,-0.0638647072304549,-0.0291360239922675,0.0255513366884025,0.0,0.0,0.0,-0.0019315111367278,0.0240249871761912,0.0248046175858739,0.0,0.0,0.0,0.0122536901412878,-0.0196160632306887,0.0286102949540515,0.0,0.0,0.0,-0.049602622724245,-0.0236166813773549,0.0342554693952955,0.0,0.0,0.0,-0.0175204602519131,0.0380050120414318,0.0339096223145695,0.0,0.0,0.0,-0.0899466267367788,0.0371345960500019,0.0315119919479597,0.0,0.0,0.0,0.0117829796250116,-0.0123225188446144,0.0330935178747095,0.0,0.0,0.0,-0.0186562338273165,0.0194424437228664,0.0331233651789263
2021-12-17,6225.6,70780,0.0183176086627831,0.0425280552418763,145.41,31,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045051003330864,0.0398092369564376,0.0256299328138736,0.0,0.0,0.0,0.0281103875139444,-0.0149017829168304,0.0241535320257262,0.0,0.0,0.0,0.0084442628630649,0.0156134796699626,0.0253083161243102,0.0,0.0,0.0,-0.0638647072304549,-0.0291360239922675,0.0255513366884025,0.0,0.0,0.0,-0.0019315111367278,0.0240249871761912,0.0248046175858739,0.0,0.0,0.0,0.0122536901412878,-0.0196160632306887,0.0286102949540515,0.0,0.0,0.0,-0.049602622724245,-0.0236166813773549,0.0342554693952955,0.0,0.0,0.0,-0.0175204602519131,0.0380050120414318,0.0339096223145695,0.0,0.0,0.0,-0.0899466267367788,0.0371345960500019,0.0315119919479597,0.0,0.0,0.0,0.0117829796250116,-0.0123225188446144,0.0330935178747095
2021-12-17,6119.0,355210,-0.0172711387677486,0.0399556619989179,145.41,31,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0,0.0,0.0,0.0183176086627831,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,-0.0045051003330864,0.0398092369564376,0.0256299328138736,0.0,0.0,0.0,0.0281103875139444,-0.0149017829168304,0.0241535320257262,0.0,0.0,0.0,0.0084442628630649,0.0156134796699626,0.0253083161243102,0.0,0.0,0.0,-0.0638647072304549,-0.0291360239922675,0.0255513366884025,0.0,0.0,0.0,-0.0019315111367278,0.0240249871761912,0.0248046175858739,0.0,0.0,0.0,0.0122536901412878,-0.0196160632306887,0.0286102949540515,0.0,0.0,0.0,-0.049602622724245,-0.0236166813773549,0.0342554693952955,0.0,0.0,0.0,-0.0175204602519131,0.0380050120414318,0.0339096223145695,0.0,0.0,0.0,-0.0899466267367788,0.0371345960500019,0.0315119919479597
2021-12-20,6006.2,277105,-0.0186064154403987,0.0367778121770406,150.78,29,0.0221292474176121,0.0239569554426424,0.0,0.0,0.0,0.0,0.0,0.0,-0.0172711387677486,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0183176086627831,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,-0.0045051003330864,0.0398092369564376,0.0256299328138736,0.0,0.0,0.0,0.0281103875139444,-0.0149017829168304,0.0241535320257262,0.0,0.0,0.0,0.0084442628630649,0.0156134796699626,0.0253083161243102,0.0,0.0,0.0,-0.0638647072304549,-0.0291360239922675,0.0255513366884025,0.0,0.0,0.0,-0.0019315111367278,0.0240249871761912,0.0248046175858739,0.0,0.0,0.0,0.0122536901412878,-0.0196160632306887,0.0286102949540515,0.0,0.0,0.0,-0.049602622724245,-0.0236166813773549,0.0342554693952955,0.0,0.0,0.0,-0.0175204602519131,0.0380050120414318,0.0339096223145695
2021-12-21,6105.0,430628,0.0163158385226633,0.0369847586187005,145.3,5938790,-0.0028864015641257,0.0229228895045551,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186064154403987,0.0221292474176121,0.0239569554426424,0.0,0.0,0.0,-0.0172711387677486,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0183176086627831,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,-0.0045051003330864,0.0398092369564376,0.0256299328138736,0.0,0.0,0.0,0.0281103875139444,-0.0149017829168304,0.0241535320257262,0.0,0.0,0.0,0.0084442628630649,0.0156134796699626,0.0253083161243102,0.0,0.0,0.0,-0.0638647072304549,-0.0291360239922675,0.0255513366884025,0.0,0.0,0.0,-0.0019315111367278,0.0240249871761912,0.0248046175858739,0.0,0.0,0.0,0.0122536901412878,-0.0196160632306887,0.0286102949540515,0.0,0.0,0.0,-0.049602622724245,-0.0236166813773549,0.0342554693952955
2021-12-22,5960.0,365017,-0.0240376264854096,0.0344488760694249,147.1,13,0.0103181755221571,0.0227382237214688,0.0,0.0,0.0,0.0,0.0,0.0,0.0163158385226633,-0.0028864015641257,0.0229228895045551,0.0,0.0,0.0,-0.0186064154403987,0.0221292474176121,0.0239569554426424,0.0,0.0,0.0,-0.0172711387677486,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0183176086627831,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,-0.0045051003330864,0.0398092369564376,0.0256299328138736,0.0,0.0,0.0,0.0281103875139444,-0.0149017829168304,0.0241535320257262,0.0,0.0,0.0,0.0084442628630649,0.0156134796699626,0.0253083161243102,0.0,0.0,0.0,-0.0638647072304549,-0.0291360239922675,0.0255513366884025,0.0,0.0,0.0,-0.0019315111367278,0.0240249871761912,0.0248046175858739,0.0,0.0,0.0,0.0122536901412878,-0.0196160632306887,0.0286102949540515
2021-12-23,5972.8,241220,0.002145348100924,0.03206176234415,155.78,20,0.0600550703428664,0.0263729568074171,0.0,0.0,0.0,0.0,0.0,0.0,-0.0240376264854096,0.0103181755221571,0.0227382237214688,0.0,0.0,0.0,0.0163158385226633,-0.0028864015641257,0.0229228895045551,0.0,0.0,0.0,-0.0186064154403987,0.0221292474176121,0.0239569554426424,0.0,0.0,0.0,-0.0172711387677486,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0183176086627831,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,-0.0045051003330864,0.0398092369564376,0.0256299328138736,0.0,0.0,0.0,0.0281103875139444,-0.0149017829168304,0.0241535320257262,0.0,0.0,0.0,0.0084442628630649,0.0156134796699626,0.0253083161243102,0.0,0.0,0.0,-0.0638647072304549,-0.0291360239922675,0.0255513366884025,0.0,0.0,0.0,-0.0019315111367278,0.0240249871761912,0.0248046175858739
2021-12-24,5991.8,164133,0.0031760386425673,0.0316110037736669,149.04,19,-0.0010059351014238,0.0264151710996085,0.0,0.0,0.0,0.0,0.0,0.0,0.002145348100924,0.0600550703428664,0.0263729568074171,0.0,0.0,0.0,-0.0240376264854096,0.0103181755221571,0.0227382237214688,0.0,0.0,0.0,0.0163158385226633,-0.0028864015641257,0.0229228895045551,0.0,0.0,0.0,-0.0186064154403987,0.0221292474176121,0.0239569554426424,0.0,0.0,0.0,-0.0172711387677486,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0183176086627831,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,-0.0045051003330864,0.0398092369564376,0.0256299328138736,0.0,0.0,0.0,0.0281103875139444,-0.0149017829168304,0.0241535320257262,0.0,0.0,0.0,0.0084442628630649,0.0156134796699626,0.0253083161243102,0.0,0.0,0.0,-0.0638647072304549,-0.0291360239922675,0.0255513366884025
2021-12-27,6013.2,190714,0.0035651849507923,0.0308090559991762,153.0,4,0.022940879796683,0.0258424358770316,0.0,0.0,0.0,0.0,0.0,0.0,0.0031760386425673,-0.0010059351014238,0.0264151710996085,0.0,0.0,0.0,0.002145348100924,0.0600550703428664,0.0263729568074171,0.0,0.0,0.0,-0.0240376264854096,0.0103181755221571,0.0227382237214688,0.0,0.0,0.0,0.0163158385226633,-0.0028864015641257,0.0229228895045551,0.0,0.0,0.0,-0.0186064154403987,0.0221292474176121,0.0239569554426424,0.0,0.0,0.0,-0.0172711387677486,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0183176086627831,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,-0.0045051003330864,0.0398092369564376,0.0256299328138736,0.0,0.0,0.0,0.0281103875139444,-0.0149017829168304,0.0241535320257262,0.0,0.0,0.0,0.0084442628630649,0.0156134796699626,0.0253083161243102
2021-12-28,6099.0,286365,0.014167770542777,0.029691701285085,150.13,6,-0.0104033009302729,0.0246664111709964,0.0,0.0,0.0,0.0,0.0,0.0,0.0035651849507923,0.022940879796683,0.0258424358770316,0.0,0.0,0.0,0.0031760386425673,-0.0010059351014238,0.0264151710996085,0.0,0.0,0.0,0.002145348100924,0.0600550703428664,0.0263729568074171,0.0,0.0,0.0,-0.0240376264854096,0.0103181755221571,0.0227382237214688,0.0,0.0,0.0,0.0163158385226633,-0.0028864015641257,0.0229228895045551,0.0,0.0,0.0,-0.0186064154403987,0.0221292474176121,0.0239569554426424,0.0,0.0,0.0,-0.0172711387677486,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0183176086627831,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,-0.0045051003330864,0.0398092369564376,0.0256299328138736,0.0,0.0,0.0,0.0281103875139444,-0.0149017829168304,0.0241535320257262
2021-12-29,5960.8,345231,-0.0229201230569385,0.0297769742860546,152.57,5271060,0.0075660744499502,0.0244406060740086,0.0,0.0,0.0,0.0,0.0,0.0,0.014167770542777,-0.0104033009302729,0.0246664111709964,0.0,0.0,0.0,0.0035651849507923,0.022940879796683,0.0258424358770316,0.0,0.0,0.0,0.0031760386425673,-0.0010059351014238,0.0264151710996085,0.0,0.0,0.0,0.002145348100924,0.0600550703428664,0.0263729568074171,0.0,0.0,0.0,-0.0240376264854096,0.0103181755221571,0.0227382237214688,0.0,0.0,0.0,0.0163158385226633,-0.0028864015641257,0.0229228895045551,0.0,0.0,0.0,-0.0186064154403987,0.0221292474176121,0.0239569554426424,0.0,0.0,0.0,-0.0172711387677486,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0183176086627831,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,-0.0045051003330864,0.0398092369564376,0.0256299328138736
2021-12-30,6118.0,406761,0.026030545471331,0.0304775554701157,153.22,5319870,0.0014368756962393,0.0212408768406447,0.0,0.0,0.0,0.0,0.0,0.0,-0.0229201230569385,0.0075660744499502,0.0244406060740086,0.0,0.0,0.0,0.014167770542777,-0.0104033009302729,0.0246664111709964,0.0,0.0,0.0,0.0035651849507923,0.022940879796683,0.0258424358770316,0.0,0.0,0.0,0.0031760386425673,-0.0010059351014238,0.0264151710996085,0.0,0.0,0.0,0.002145348100924,0.0600550703428664,0.0263729568074171,0.0,0.0,0.0,-0.0240376264854096,0.0103181755221571,0.0227382237214688,0.0,0.0,0.0,0.0163158385226633,-0.0028864015641257,0.0229228895045551,0.0,0.0,0.0,-0.0186064154403987,0.0221292474176121,0.0239569554426424,0.0,0.0,0.0,-0.0172711387677486,-0.0159643177608132,0.0265052649935693,0.0,0.0,0.0,0.0183176086627831,-0.0159643177608132,0.0265052649935693
2022-01-03,6364.4,249579,0.0394847163228527,0.0257308963939405,156.6,12,0.0715275534399722,0.0285982730727947,0.0,0.0,0.0,0.0,0.0,0.0,0.026030545471331,0.0014368756962393,0.0212408768406447,0.0,0.0,0.0,-0.0229201230569385,0.0075660744499502,0.0244406060740086,0.0,0.0,0.0,0.014167770542777,-0.0104033009302729,0.0246664111709964,0.0,0.0,0.0,0.0035651849507923,0.022940879796683,0.0258424358770316,0.0,0.0,0.0,0.0031760386425673,-0.0010059351014238,0.0264151710996085,0.0,0.0,0.0,0.002145348100924,0.0600550703428664,0.0263729568074171,0.0,0.0,0.0,-0.0240376264854096,0.0103181755221571,0.0227382237214688,0.0,0.0,0.0,0.0163158385226633,-0.0028864015641257,0.0229228895045551,0.0,0.0,0.0,-0.0186064154403987,0.0221292474176121,0.0239569554426424,0.0,0.0,0.0,-0.0172711387677486,-0.0159643177608132,0.0265052649935693
2022-01-04,6264.6,407072,-0.0158052225095816,0.0256807000206442,156.89,26,0.0027445365879295,0.0282305558449982,0.0,0.0,0.0,0.0,0.0,0.0,0.0394847163228527,0.0715275534399722,0.0285982730727947,0.0,0.0,0.0,0.026030545471331,0.0014368756962393,0.0212408768406447,0.0,0.0,0.0,-0.0229201230569385,0.0075660744499502,0.0244406060740086,0.0,0.0,0.0,0.014167770542777,-0.0104033009302729,0.0246664111709964,0.0,0.0,0.0,0.0035651849507923,0.022940879796683,0.0258424358770316,0.0,0.0,0.0,0.0031760386425673,-0.0010059351014238,0.0264151710996085,0.0,0.0,0.0,0.002145348100924,0.0600550703428664,0.0263729568074171,0.0,0.0,0.0,-0.0240376264854096,0.0103181755221571,0.0227382237214688,0.0,0.0,0.0,0.0163158385226633,-0.0028864015641257,0.0229228895045551,0.0,0.0,0.0,-0.0186064154403987,0.0221292474176121,0.0239569554426424
2022-01-05,5805.0,392145,-0.0761951243921277,0.0287609424212732,150.0,27,-0.0389001489575564,0.0286047119547026,0.0,0.0,0.0,0.0,0.0,0.0,-0.0158052225095816,0.0027445365879295,0.0282305558449982,0.0,0.0,0.0,0.0394847163228527,0.0715275534399722,0.0285982730727947,0.0,0.0,0.0,0.026030545471331,0.0014368756962393,0.0212408768406447,0.0,0.0,0.0,-0.0229201230569385,0.0075660744499502,0.0244406060740086,0.0,0.0,0.0,0.014167770542777,-0.0104033009302729,0.0246664111709964,0.0,0.0,0.0,0.0035651849507923,0.022940879796683,0.0258424358770316,0.0,0.0,0.0,0.0031760386425673,-0.0010059351014238,0.0264151710996085,0.0,0.0,0.0,0.002145348100924,0.0600550703428664,0.0263729568074171,0.0,0.0,0.0,-0.0240376264854096,0.0103181755221571,0.0227382237214688,0.0,0.0,0.0,0.0163158385226633,-0.0028864015641257,0.0229228895045551
2022-01-06,5801.6,535256,-0.0005858735714599,0.0285294879073872,151.74,20,0.0233359479328244,0.0291296923679893,0.0,0.0,0.0,0.0,0.0,0.0,-0.0761951243921277,-0.0389001489575564,0.0286047119547026,0.0,0.0,0.0,-0.0158052225095816,0.0027445365879295,0.0282305558449982,0.0,0.0,0.0,0.0394847163228527,0.0715275534399722,0.0285982730727947,0.0,0.0,0.0,0.026030545471331,0.0014368756962393,0.0212408768406447,0.0,0.0,0.0,-0.0229201230569385,0.0075660744499502,0.0244406060740086,0.0,0.0,0.0,0.014167770542777,-0.0104033009302729,0.0246664111709964,0.0,0.0,0.0,0.0035651849507923,0.022940879796683,0.0258424358770316,0.0,0.0,0.0,0.0031760386425673,-0.0010059351014238,0.0264151710996085,0.0,0.0,0.0,0.002145348100924,0.0600550703428664,0.0263729568074171,0.0,0.0,0.0,-0.0240376264854096,0.0103181755221571,0.0227382237214688
