date,price_TCSG,volume_TCSG,log_return_TCSG,volatility_TCSG
2020-03-03,1419.6,244012,-0.012460784262000946,0.01979448444832797
2020-03-04,1454.4,203070,0.0242183026508732,0.019400329759001463
2020-03-05,1482.0,197018,0.01879908243281768,0.01870613963858904
2020-03-06,1116.6,899771,-0.28310417297977214,0.0647799791792465
2020-03-10,1131.0,626347,0.012813843239860453,0.06484635950757135
2020-03-11,1167.2,846021,0.03150552109245546,0.06563105087403688
2020-03-12,960.6,593342,-0.19480490797785194,0.07621435959538674
2020-03-13,1045.0,458034,0.0842140751681874,0.08017861479735258
2020-03-16,1010.8,428438,-0.03327478888487221,0.08012397258536862
2020-03-17,934.6,307974,-0.07837874524771332,0.08084500854778295
2020-03-18,873.8,469827,-0.06726711374899035,0.08129983747521469
2020-03-19,934.0,426633,0.06662492171150709,0.08400111552509379
2020-03-20,987.0,333010,0.05519360120463895,0.08557741675483242
2020-03-23,924.2,432353,-0.06574154099731547,0.08557782502036927
2020-03-24,951.6,302922,0.029216279992636634,0.08645211619731416
2020-03-25,960.4,406139,0.009205085918295436,0.08683041119389963
2020-03-26,940.0,343304,-0.021469989083048514,0.0865858106894029
2020-03-27,882.0,202418,-0.06368781925725832,0.0869863885402819
2020-03-30,831.8,597948,-0.05860002869798001,0.08711054497361165
2020-03-31,900.0,767225,0.07880273601549947,0.09036832849036429
2020-04-01,860.8,364092,-0.044532573916790795,0.09044833370196782
2020-04-02,835.0,912607,-0.030430464556664465,0.08970518341828347
2020-04-03,862.0,593020,0.031823545812837584,0.09010723992706643
2020-04-06,950.0,845462,0.09720671393089336,0.07143090001594622
2020-04-07,956.2,1516143,0.006505111597416504,0.07134766268163352
2020-04-08,959.0,862195,0.002923978691435282,0.07079047675880464
2020-04-09,931.0,1026030,-0.029631797606371114,0.05620671980980713
2020-04-10,940.6,230704,0.010258692233880554,0.05258226662153784
2020-04-13,912.4,354295,-0.030439479100714664,0.05250653677925892
2020-04-14,940.0,606793,0.02980138485381666,0.05007862676945873
2020-04-15,913.2,483466,-0.028924960608409035,0.04804915311597594
2020-04-16,891.0,576379,-0.024610487184831217,0.04589385994877651
2020-04-17,895.0,504347,0.004479290804046041,0.0439046741695914
2020-04-20,875.0,373138,-0.02259983191724092,0.04176541975183234
2020-04-21,843.0,828529,-0.037256928355758986,0.041733849488059555
2020-04-22,858.0,491983,0.017637141486106876,0.04193825514985573
2020-04-23,875.0,778283,0.019619786869652198,0.042127847146159615
2020-04-24,904.0,712358,0.032605474034562064,0.04036264062904936
2020-04-27,940.0,689191,0.039050514871873034,0.03861232807720528
2020-04-28,999.0,1033898,0.060874903384503895,0.037010932679120576
2020-04-29,1025.0,672313,0.02569311292395511,0.03533590823105695
2020-04-30,1025.0,659980,0.0,0.03419781123019544
2020-05-04,1020.0,287281,-0.004889985294191792,0.033963433918338656
2020-05-05,1024.0,160671,0.003913899321136315,0.026771863270996375
2020-05-06,1014.8,204169,-0.00902497787432633,0.02691261305249317
2020-05-07,1036.6,333710,0.021254578030479355,0.027221182796972724
2020-05-08,1038.4,146973,0.0017349401942194857,0.026067291882713912
2020-05-12,1043.0,234467,0.0044201090509468355,0.02604339142417041
2020-05-13,1040.8,664417,-0.0021115278024769367,0.02474282752282343
2020-05-14,1049.6,406746,0.008419490991528935,0.024141443466651
2020-05-15,1070.0,407596,0.019249509266127347,0.02289557289399464
2020-05-18,1082.0,447591,0.011152531950474887,0.021579710069017564
2020-05-19,1102.8,396642,0.01904121974321482,0.02163947491620017
2020-05-20,1144.2,472120,0.036853302684786725,0.02093406224673531
2020-05-21,1167.2,588043,0.019902015374147576,0.017225904054223595
2020-05-22,1184.6,356580,0.01479744663428876,0.017225743676110034
2020-05-25,1213.4,281298,0.02402117166533284,0.017300655968222833
2020-05-26,1221.2,422163,0.006407645352525188,0.016993999203594023
2020-05-27,1245.8,493563,0.019943911959322227,0.0160858518539386
2020-05-28,1273.2,600488,0.02175552258789267,0.01194104119313297
2020-05-29,1253.0,2331135,-0.015992740511869517,0.01303628607911479
2020-06-01,1203.8,434552,-0.0400574557823979,0.017103195080269154
2020-06-02,1258.6,469751,0.04451677197916263,0.01863673756365286
2020-06-03,1235.6,343385,-0.01844331004840659,0.019693732959640976
2020-06-04,1215.0,278034,-0.0168126052697777,0.020148766799381112
2020-06-05,1222.4,158484,0.0060720626376073675,0.01994787380014445
2020-06-08,1246.8,268503,0.0197641294809258,0.020045404592861762
2020-06-09,1214.0,336128,-0.026659576273738387,0.021577144250183658
2020-06-10,1211.2,156397,-0.0023090889362592467,0.021581864560185505
2020-06-11,1205.0,237636,-0.0051320367584290144,0.021766100358162947
2020-06-15,1250.0,347982,0.036663984371591525,0.022617643223151178
2020-06-16,1312.8,737100,0.04901870947953439,0.024427765222041684
2020-06-17,1309.6,205312,-0.0024405137189560788,0.024466158166040575
2020-06-18,1335.0,201518,0.019209544777424797,0.02369963658358512
2020-06-19,1335.4,106126,0.0002995805894185991,0.023573947679632685
2020-06-22,1371.8,263697,0.02689287364145253,0.02394401801943656
2020-06-23,1436.2,394282,0.045876990610996204,0.025210833346972588
2020-06-25,1457.4,328283,0.014653289559964677,0.025243443373682017
2020-06-26,1462.2,249767,0.0032881246230337534,0.025132371991163756
2020-06-29,1458.0,285584,-0.00287651729061212,0.025026552501413876
2020-06-30,1437.6,270579,-0.014090577099254244,0.02493892912503909
2020-07-02,1447.0,163773,0.006517391162134588,0.02236817618799341
2020-07-03,1456.0,74890,0.006200502125147482,0.020767791291816134
2020-07-06,1503.8,171618,0.032302288187295136,0.020557903676290172
2020-07-07,1490.0,121231,-0.009219118004421725,0.020105250281592116
2020-07-08,1460.0,74077,-0.020339684237122672,0.021226893007402117
2020-07-09,1470.2,68821,0.006962010237605124,0.021073910571922018
2020-07-10,1504.4,116213,0.022995701656194127,0.01962069550031835
2020-07-13,1540.6,128373,0.02377780332268408,0.019575754736972734
2020-07-14,1531.6,154324,-0.005859010315725983,0.019609939979671177
2020-07-15,1583.0,108763,0.033008840277872736,0.01938362780479287
2020-07-16,1615.8,105260,0.02050840916459612,0.01745557646106263
2020-07-17,1655.8,219808,0.024454085659097204,0.0174516044963733
2020-07-20,1661.2,131531,0.0032559570518929768,0.017456248581060055
2020-07-21,1722.6,186237,0.0362945445984748,0.018144495942697125
2020-07-22,1770.0,181469,0.02714476921280168,0.01815492863053801
2020-07-23,1756.0,233967,-0.007941051372812806,0.016932612883801955
2020-07-24,1775.8,100444,0.011212530403164429,0.016900850889767303
2020-07-27,1832.0,200883,0.031157240635849213,0.017468134272682956
2020-07-28,1804.6,330977,-0.015069305673675268,0.018185970684436652
2020-07-29,1818.0,187618,0.0073980351770238815,0.01725759149555437
2020-07-30,1778.2,186550,-0.022135379050385533,0.018831346160998855
2020-07-31,1870.0,188415,0.05033681416159369,0.02080742584789462
2020-08-03,1879.2,250541,0.004907723496070695,0.020332359299494288
2020-08-04,1884.0,81895,0.0025510217916052047,0.019877231064290634
2020-08-05,1951.4,162774,0.03514988753754145,0.019019293524654018
2020-08-06,1943.2,282191,-0.004210964985886985,0.019412553933226714
2020-08-07,1919.0,126159,-0.012531881680262867,0.0201523553922654
2020-08-10,1856.2,377351,-0.03327282984640747,0.022341676331960027
2020-08-11,1800.0,278374,-0.030744722277036354,0.023871997759211925
2020-08-12,1824.0,227309,0.013245226750020723,0.023184643472106924
2020-08-13,1770.0,268708,-0.030052345066401823,0.024370228038085032
2020-08-14,1720.6,316806,-0.028306479380627154,0.024951776691921813
2020-08-17,1788.4,419867,0.03864829817257787,0.02627168169848487
2020-08-18,1771.2,151717,-0.009664082405453151,0.025260123174171395
2020-08-19,1804.0,338530,0.018349138668196617,0.024861573095774418
2020-08-20,1824.0,268414,0.01102547001170764,0.02486625847596396
2020-08-21,1892.0,264750,0.03660257897754684,0.025989486948016206
2020-08-24,1922.8,122726,0.01614798640798194,0.02534755148973858
2020-08-25,2000.0,212775,0.03936472352227673,0.026276358255635186
2020-08-26,1981.2,200738,-0.009444458827999689,0.026469377680553564
2020-08-27,1895.0,256446,-0.04448388319755599,0.028067512364428043
2020-08-28,1876.0,194643,-0.010076987950356792,0.02589199737492841
2020-08-31,1893.4,266457,0.009232304128621,0.025951720638871908
2020-09-01,1815.2,335861,-0.04217850022915889,0.027627692368323527
2020-09-02,1835.8,237293,0.011284699319358526,0.026434694784954613
2020-09-03,1788.0,233134,-0.026382677051531155,0.026945761808875247
2020-09-04,1800.0,181159,0.00668898815079671,0.026974277619970368
2020-09-07,1888.2,246357,0.04783732941416006,0.02828078646343059
2020-09-08,1845.0,292786,-0.02314471682378869,0.02788209796426127
2020-09-09,1821.6,212699,-0.012764041725097711,0.027898972492941404
2020-09-10,1839.4,93633,0.009724195719067468,0.02705379216270688
2020-09-11,1821.0,140816,-0.010053630740989368,0.02627707213870759
2020-09-14,1830.6,127884,0.005257981223071049,0.024906965047720265
2020-09-15,1916.8,272940,0.04601334697045123,0.02668112168517762
2020-09-16,1968.0,266106,0.026360669691068633,0.02696728685566602
2020-09-17,1963.2,329483,-0.0024420036555517443,0.026959982762099655
2020-09-18,1991.1,2800,0.014111454863341833,0.02596503021091891
2020-09-18,1962.2,237495,-0.01462095709069851,0.026028562871674765
2020-09-21,1954.2,278395,-0.004085390219047577,0.024422899576819125
2020-09-22,2165.0,850641,0.10243945892634737,0.033537897052684854
2020-09-23,2083.2,1375588,-0.03851518842234016,0.033103418485704306
2020-09-24,2026.0,425486,-0.027841767205621374,0.03375370320604907
2020-09-25,2028.4,463631,0.001183899112235324,0.03373407931848138
2020-09-28,2070.0,307087,0.02030130233855072,0.03214227145186917
2020-09-29,2074.2,130266,0.002026929896219111,0.032137426037475395
2020-09-30,2045.2,171049,-0.014079952949789585,0.031596044167868875
2020-10-01,2006.0,247031,-0.019352894683963357,0.03212948357174358
2020-10-02,2011.0,97384,0.0024894212507712388,0.030539110365595767
2020-10-05,2004.8,98484,-0.0030878056308481744,0.029953890705280036
2020-10-06,1985.0,171074,-0.009925391020513043,0.029876135757508877
2020-10-07,1955.8,135644,-0.014819597243116026,0.030144273323034584
2020-10-08,1929.0,206243,-0.013797582972445611,0.030241516307694387
2020-10-09,1985.8,236690,0.029020121693764524,0.030801416751439065
2020-10-12,1898.0,698847,-0.045221155429620546,0.03101765633613143
2020-10-13,1856.4,407629,-0.022161571802852335,0.030702742418020297
2020-10-14,1905.4,498797,0.026052831905658165,0.031379718051145485
2020-10-15,1888.6,198501,-0.008856146443710262,0.031198291139391064
2020-10-16,1827.6,691202,-0.03283218313985234,0.03182574471889281
2020-10-19,1766.6,261575,-0.033946835378084635,0.03254437541863282
2020-10-20,1702.0,609793,-0.03725276517771238,0.021314672054291533
2020-10-21,1739.8,373033,0.02196613394012097,0.021647244657670563
2020-10-22,1805.4,332212,0.03701200979061433,0.023458954795773503
2020-10-23,1821.8,136990,0.00904284944665492,0.023646531896282304
2020-10-26,1877.8,491179,0.03027585551373757,0.024312299069253113
2020-10-27,1965.0,584308,0.045391366478914535,0.02676947437368099
2020-10-28,1937.0,1022618,-0.01435186089636575,0.02677562420360484
2020-10-29,1891.0,234705,-0.0240345947485384,0.02694861660390698
2020-10-30,1872.2,165713,-0.009991579720813193,0.026960490115272597
2020-11-02,1946.6,236386,0.038970051054748815,0.028591467857223628
2020-11-03,1989.2,209593,0.021648286848190264,0.028969380318411994
2020-11-05,2088.2,493261,0.048569903015426436,0.030668327812455105
2020-11-06,2144.8,268027,0.02674385706573966,0.03081993657942609
2020-11-09,2136.0,356031,-0.004111386841664213,0.03036505452611179
2020-11-10,2158.4,271356,0.010432285373406047,0.02811809896603726
2020-11-11,2279.0,430707,0.05436954379219273,0.029208911698041976
2020-11-12,2246.8,320277,-0.014229768587406558,0.029450081184894183
2020-11-13,2337.6,248073,0.03961778033815729,0.02995924102793477
2020-11-16,2299.8,308317,-0.016302599381870515,0.028905626590323998
2020-11-17,2284.4,213569,-0.006718754823856631,0.02724653873590529
2020-11-18,2300.0,233019,0.006805715126533209,0.02463853105455317
2020-11-19,2261.0,136974,-0.017101929639271204,0.02559203783088612
2020-11-20,2263.0,99041,0.0008841733555674448,0.025085548959115665
2020-11-23,2219.4,292737,-0.019454477567074052,0.02601243636593657
2020-11-24,2201.2,156178,-0.00823422288085969,0.025847272484873757
2020-11-25,2304.6,3141133,0.045904459394310426,0.025886620546802724
2020-11-26,2244.0,197585,-0.026647137937327106,0.02658132081812005
2020-11-27,2289.8,208555,0.020204489847125126,0.025656256946838363
2020-11-30,2360.0,326697,0.030197141529943766,0.025617489727650284
2020-12-01,2373.0,164095,0.005493358416107863,0.024814556024817472
2020-12-02,2445.8,218231,0.030217290319506093,0.025100345644042423
2020-12-03,2368.2,329055,-0.03224209485841328,0.0251253748755591
2020-12-04,2440.0,152337,0.029867866390391205,0.025268519704068588
2020-12-07,2387.0,185701,-0.021960691948417408,0.025966650835693494
2020-12-08,2357.0,167946,-0.012647723402699018,0.026249806658984423
2020-12-09,2456.6,282901,0.04138865616886281,0.025083863495265868
2020-12-10,2271.6,457351,-0.07829385110171647,0.030913956223252936
2020-12-11,2268.0,990735,-0.0015860431556347402,0.029514556300610326
2020-12-14,2308.4,303828,0.017656257989168728,0.0295955415012936
2020-12-15,2383.8,248323,0.03214120921179699,0.03038345452857162
2020-12-16,2423.0,280476,0.016310588767917453,0.03053440570906175
2020-12-17,2446.0,346309,0.009447595430591888,0.030207937261804263
2020-12-18,2452.4,52980,0.0026130996414153443,0.03020122828364279
2020-12-18,2430.0,223748,-0.00917587955393881,0.029866362149673455
2020-12-21,2382.2,296825,-0.019866826887793676,0.030239020904635327
2020-12-22,2376.4,180415,-0.0024376929652140814,0.028596514608089624
2020-12-23,2366.4,73359,-0.0042169245250510655,0.02786357181467548
2020-12-24,2355.0,65552,-0.004829085506017228,0.027594728324401158
2020-12-25,2343.2,61527,-0.0050232109369944666,0.026772077723228246
2020-12-28,2365.2,90226,0.00934506843315101,0.026830169587416595
2020-12-29,2360.2,136640,-0.002116223755026524,0.025859720255254418
2020-12-30,2360.4,150439,8.473499136539084e-05,0.024845997312546126
2021-01-04,2473.0,301689,0.046600892338402554,0.02615764197124804
2021-01-05,2454.0,229716,-0.007712642250559477,0.02569880623114566
2021-01-06,2469.8,213360,0.006417829412865313,0.02550378278757348
2021-01-08,2925.0,796303,0.1691573049822348,0.04463068346778768
2021-01-11,2970.0,757138,0.01526747213078838,0.03965558704176418
2021-01-12,2912.2,426580,-0.019653143519941227,0.040216842474159666
2021-01-13,2882.0,168401,-0.01042431171733665,0.040516425762197564
2021-01-14,3008.2,331592,0.04285739566164539,0.040878618401505785
2021-01-15,3250.0,682276,0.07731310310267023,0.04344154168383425
2021-01-18,3449.8,912013,0.05966126200674544,0.04455972029470498
2021-01-19,3256.2,740127,-0.057755387033114426,0.047544044790444225
2021-01-20,3171.4,952170,-0.026387740541946886,0.048140986398957954
2021-01-21,3000.0,803687,-0.055560842105220415,0.05005923702068222
2021-01-22,3065.0,543634,0.021435280720065085,0.04999324596098054
2021-01-25,3112.0,605314,0.015218036927970541,0.049835278592704944
2021-01-26,3049.8,573143,-0.020189591617370318,0.05025239713687387
2021-01-27,3023.4,333554,-0.008693988766304462,0.05032805357909408
2021-01-28,3053.2,329560,0.009808195009707704,0.05032651429069945
2021-01-29,3090.8,438635,0.012239736135113598,0.05020530665008437
2021-02-01,3243.0,401945,0.048068870247889035,0.05067560158901676
2021-02-02,3223.6,297594,-0.006000079856961767,0.0503614792008992
2021-02-03,3223.4,167584,-6.204436173850477e-05,0.0502227111850377
2021-02-04,3199.2,256409,-0.007535924556009257,0.050424776182889874
2021-02-05,3254.8,252349,0.017230051289893716,0.03461853297410722
2021-02-08,3400.0,394465,0.043644601781750586,0.03561396478927625
2021-02-09,3474.6,671002,0.021703932855546258,0.035197806539079494
2021-02-10,3594.6,1678973,0.03395335485813509,0.03531880545932498
2021-02-11,3530.6,495260,-0.01796489116275152,0.035053202719487225
2021-02-12,3559.0,453712,0.008011778355010013,0.03103668995099644
2021-02-15,3598.0,638080,0.010898529000285699,0.028270826979958773
2021-02-16,3758.4,603436,0.043615199394169996,0.02596756163299646
2021-02-17,3900.0,1074578,0.03698321821308947,0.02551952531151749
2021-02-18,3841.0,1044965,-0.015243803771832988,0.021280087453677442
2021-02-19,4060.0,1045897,0.055450224249873566,0.023306681623597718
2021-02-20,4249.0,236176,0.04550068751903317,0.02434656163630775
2021-02-22,4192.0,1596665,-0.0135057141139335,0.023871089304132984
2021-02-24,3825.0,1692143,-0.09161947974024187,0.033591459482427366
2021-02-25,3899.8,1231953,0.019366802490850175,0.033630222094505835
2021-02-26,3857.0,6949597,-0.01103559054325866,0.03403045062253416
2021-03-01,3888.0,341812,0.008005207372101992,0.03289842484692462
2021-03-02,3828.0,424858,-0.01555241300748477,0.033196710829806075
2021-03-03,3820.8,452717,-0.0018826488146165652,0.03322417582104218
2021-03-04,3710.0,527189,-0.02942794815674744,0.034128655407786125
2021-03-05,3805.0,443575,0.025284114694305335,0.034297767262668935
2021-03-09,3747.8,460268,-0.015146990154220767,0.0335766169064638
2021-03-10,3755.4,426092,0.0020258030171452558,0.03334487171352126
2021-03-11,3908.2,565411,0.039882105767132185,0.033651189017694955
2021-03-12,4309.8,845970,0.09781458938296785,0.039150137464140075
2021-03-15,4317.4,569061,0.0017618698919658507,0.03919152197531089
2021-03-16,4513.6,809960,0.04444169204695517,0.03995760613089625
2021-03-17,4494.0,447204,-0.004351887502457487,0.03935312583697556
2021-03-18,4280.2,449118,-0.04874343628923388,0.040780397448191646
2021-03-19,4378.1,24920,0.022615102846033016,0.04068686868375186
2021-03-19,4312.0,283645,-0.015213006713240485,0.03925952993129191
2021-03-22,4425.0,178035,0.025868444853196726,0.03837674657239318
2021-03-23,4269.4,200455,-0.03579697631503092,0.039167229687226704
2021-03-24,4289.6,197677,0.004720186354695981,0.03255375589443912
2021-03-25,4339.8,109604,0.011634775601595171,0.03242897931845762
2021-03-26,4337.8,228286,-0.0004609569547832759,0.03223346281228178
2021-03-29,4329.2,93310,-0.0019845397075155913,0.03227606971771453
2021-03-30,4475.2,350347,0.033168276026704,0.03245160947879844
2021-03-31,4436.0,258126,-0.008797973977437621,0.03259683904303886
2021-04-01,4568.8,372184,0.029497518880395573,0.0317384839732204
2021-04-02,4696.2,195689,0.027503082688194267,0.03179703708330959
2021-04-05,4733.6,175280,0.007932341323636996,0.03123018245958225
2021-04-06,4700.4,326965,-0.0070384009026985125,0.03144264070312535
2021-04-07,4590.8,401029,-0.02359331065327251,0.0316007016053202
2021-04-08,4545.0,295408,-0.01002657319493412,0.02368747598440246
2021-04-09,4558.8,236500,0.0030317033700010656,0.023686652750037195
2021-04-12,4560.0,218543,0.00026319252685147855,0.021555154416251943
2021-04-13,4450.0,423960,-0.024418527348145886,0.022249286550811848
2021-04-14,4375.2,314684,-0.016951863127723,0.01959829764342511
2021-04-15,4354.8,220624,-0.004673548025537885,0.018960961542533065
2021-04-16,4588.8,339829,0.05233986695822151,0.0219410058483009
2021-04-19,4560.6,179507,-0.006164358165196708,0.021353617285693814
2021-04-20,4425.4,467516,-0.030093523963219217,0.020861595794765896
2021-04-21,4354.8,516389,-0.016081984829805628,0.021223478161509535
2021-04-22,4379.0,347007,0.005541702794373455,0.021102459559808072
2021-04-23,4463.2,260612,0.019045609729920233,0.021505102338720453
2021-04-26,4523.8,204014,0.013486351062562454,0.0216537403318417
2021-04-27,4477.0,264182,-0.010399169352915443,0.02053683627973336
2021-04-28,4420.0,286951,-0.012813483169221753,0.020646915801722687
2021-04-29,4319.0,310042,-0.02311580211104272,0.020008452112396862
2021-04-30,4361.4,304558,0.009769212757943593,0.018959800586999184
2021-05-04,4444.0,236378,0.018761765040875976,0.01945753774151571
2021-05-05,4454.8,149750,0.002427294759424456,0.019473261618956707
2021-05-06,4512.0,205102,0.01275834765894959,0.019111986056695267
2021-05-07,4523.8,152949,0.002611834415986108,0.019001768782628797
2021-05-10,4827.4,509746,0.0649556718386181,0.023959997482564856
2021-05-11,4845.6,294904,0.0037630562342382927,0.023952794311763413
2021-05-12,4657.4,365541,-0.03961372416760231,0.02508379345311136
2021-05-13,4727.6,201290,0.014960321638950284,0.024809689295534763
2021-05-14,4610.0,131248,-0.025189817147391363,0.025593442963150644
2021-05-17,4593.2,171310,-0.003650908088659989,0.022805174933689283
2021-05-18,4636.8,175719,0.009447524224329163,0.02284849147632993
2021-05-19,4575.8,216115,-0.01324292631558358,0.021940893761448043
2021-05-20,4645.0,236994,0.015009825437159247,0.021717167106732247
2021-05-21,4730.2,189660,0.018176112642223453,0.021970366175595897
2021-05-24,4756.0,114163,0.0054394939205099765,0.02168410352308373
2021-05-25,4809.2,141906,0.011123771290081486,0.021631356581638783
2021-05-26,5097.8,359780,0.058278323994739915,0.02462628960791666
2021-05-27,5512.0,1161638,0.0781184595980006,0.028897915828674813
2021-05-28,5491.0,523518,-0.0038171454146218708,0.02800584409110163
2021-05-31,5512.6,161762,0.00392599290125961,0.028060813020797493
2021-06-01,5472.2,335803,-0.007355651838067744,0.028321977758296472
2021-06-02,5315.0,708304,-0.029147717566016057,0.02963955422619192
2021-06-03,5183.0,381394,-0.025148972586341738,0.030572316686184573
2021-06-04,5308.4,584244,0.023906432373387604,0.030784011080508853
2021-06-07,5230.0,233027,-0.014879193504125506,0.028065511787551865
2021-06-08,5160.0,152553,-0.013474698583360159,0.028336712302042148
2021-06-09,5300.0,194875,0.026770241064604832,0.026917170224149658
2021-06-10,5329.0,201007,0.005456782756568978,0.026843041959444806
2021-06-11,5723.0,515488,0.07132954011231997,0.029488825901412035
2021-06-14,5732.2,301860,0.0016062577655647863,0.02937632505804932
2021-06-15,5532.2,289084,-0.035513834753583266,0.031172944248359768
2021-06-16,5458.2,243286,-0.013466501365012618,0.03118131452696041
2021-06-17,5440.0,294156,-0.003340004206082824,0.0312593686461419
2021-06-18,5716.8,618247,0.04963014741915716,0.032567494333968244
2021-06-18,5428.8,42640,-0.051691093239179677,0.03532828713969963
2021-06-21,5728.6,192577,0.05375305772811588,0.03686706329509778
2021-06-22,5808.0,208287,0.013765104746550292,0.0350166777029232
2021-06-23,5889.0,263798,0.013849926439938652,0.03079493093032969
2021-06-24,6135.4,440143,0.04098907174903623,0.03186067467429527
2021-06-25,6124.4,246728,-0.001794483262666978,0.031901655608097365
2021-06-28,6174.8,359981,0.008195700876746299,0.031767162252940344
2021-06-29,6210.0,185896,0.005684402619838199,0.030672464302738817
2021-06-30,6421.0,350046,0.03341297286652394,0.030154248156908404
2021-07-01,6347.0,249459,-0.011591608487578222,0.030380455301192443
2021-07-02,6383.2,234661,0.00568727868760104,0.029875856298721963
2021-07-05,6630.0,226117,0.037935265185836994,0.029964672733585697
2021-07-06,6762.2,659016,0.01974347669874132,0.02982985044875938
2021-07-07,6680.6,315656,-0.012140477022283686,0.03029456552954071
2021-07-08,6673.0,237212,-0.0011382699527593915,0.026878243326609777
2021-07-09,6625.0,178080,-0.007219162049183602,0.027055049892547835
2021-07-12,6796.6,250574,0.025572115268092954,0.025370351188263675
2021-07-13,6527.4,392331,-0.04041378546742392,0.027337783625713045
2021-07-14,6306.0,551866,-0.034507140550085774,0.028917577270447106
2021-07-15,6393.0,212702,0.013702080661720736,0.027221403920148612
2021-07-16,6412.0,342804,0.0029675929627167676,0.023681546223514233
2021-07-19,6379.0,211254,-0.005159889487488289,0.021274914634728467
2021-07-20,6410.2,159746,0.004879126434061408,0.02118310841607125
2021-07-21,6480.0,195945,0.010830038670303563,0.021126888965331138
2021-07-22,6519.0,173779,0.006000479578218857,0.01934433951934526
2021-07-23,6523.2,129989,0.0006440631404496487,0.019319984935491856
2021-07-26,6660.0,185216,0.02075443146944586,0.01969295832458711
2021-07-27,6474.8,255084,-0.028201765474629378,0.020938981751279135
2021-07-28,6314.0,207578,-0.02514832894186849,0.020416005022302845
2021-07-29,6357.0,345230,0.006787177818471854,0.02032000305468607
2021-07-30,6113.8,367428,-0.03900805682963489,0.022054459016122827
2021-08-02,6169.8,228192,0.009117911356426043,0.020157081378472334
2021-08-03,6416.6,273241,0.03922195992025875,0.021751663484839215
2021-08-04,6544.2,255807,0.01969077877929351,0.02217896468081007
2021-08-05,6747.2,338000,0.03054844282954313,0.023275577568761256
2021-08-06,6749.0,306071,0.00026674175111120397,0.023204097482787032
2021-08-09,6925.0,305597,0.025743706312132852,0.023213719089168118
2021-08-10,7062.2,306836,0.019618565620840328,0.021395676261351852
2021-08-11,7027.0,212385,-0.004996745484181863,0.019542150968898886
2021-08-12,7025.2,186610,-0.00025618764461721405,0.019479685012490977
2021-08-13,7047.0,85186,0.0030983097794420648,0.0194790897827756
2021-08-16,7213.6,266022,0.023366138858674453,0.019759815222633374
2021-08-17,7433.8,339416,0.030069034892863163,0.02046491611716715
2021-08-18,7213.0,382802,-0.030152214574887523,0.02209128267824087
2021-08-19,6983.4,436465,-0.032349049327687,0.023642470868906813
2021-08-20,6844.4,288381,-0.020105104518170294,0.02421984981776649
2021-08-23,7003.2,207031,0.022936387778815504,0.02431160331032911
2021-08-24,7029.0,216198,0.0036772607392744185,0.023212078668452152
2021-08-25,7005.4,156162,-0.0033631679651091114,0.02225857577242967
2021-08-26,6807.0,385875,-0.028729785762844788,0.02350673505577971
2021-08-27,6633.0,532547,-0.025894303922395407,0.022418697321499852
2021-08-30,6600.8,238844,-0.004866336735422473,0.022471165767097068
2021-08-31,6452.2,481353,-0.022769695885354813,0.02152190597543366
2021-09-01,6889.4,537291,0.06556284058241238,0.025732248159012806
2021-09-02,6986.0,503352,0.013924147879586159,0.02504011140519873
2021-09-03,6999.4,500939,0.0019162847112794276,0.02503772327694234
2021-09-06,6961.2,276962,-0.005472557818037803,0.02443366205252754
2021-09-07,6897.0,235811,-0.009265338828727643,0.024080322744136108
2021-09-08,6702.8,336071,-0.028561184904722123,0.024841189668700223
2021-09-09,6752.2,320668,0.00734302816361562,0.024933037624554254
2021-09-10,6803.2,199298,0.0075247120173894,0.025000060247585835
2021-09-13,6794.0,268196,-0.0013532199870448112,0.024293518200468652
2021-09-14,6637.2,271043,-0.023349681931896654,0.023386432450598044
2021-09-15,6486.8,379944,-0.02292084494341321,0.023041311957213182
2021-09-16,6553.0,484402,0.010153617194277618,0.022365939606782632
2021-09-17,6556.5,71120,0.0005339639319820724,0.02201737634197038
2021-09-17,6740.0,381207,0.027603000934873896,0.022319858418260504
2021-09-20,6725.0,281910,-0.0022279994363129116,0.022281007030161056
2021-09-21,6687.0,225805,-0.0056665824160613614,0.022293227914987643
2021-09-22,6681.0,206867,-0.000897666128501247,0.02140942953791451
2021-09-23,6693.0,91514,0.0017945271751648264,0.020590001252757943
2021-09-24,6565.0,176677,-0.019309696363745677,0.02103477540908847
2021-09-27,6449.4,242396,-0.017765404529823853,0.02078130949386658
2021-09-28,6197.2,363340,-0.039889526084936004,0.016120426068652004
2021-09-29,6402.0,256951,0.03251286440767166,0.01774119693028875
2021-09-30,6628.4,435227,0.03475300622583021,0.019757870017276462
2021-10-01,6778.6,390888,0.022407143181358193,0.020522385733857854
2021-10-04,6667.2,425388,-0.016570609268807785,0.020734981757879925
2021-10-05,6835.0,295811,0.024856488489861026,0.02053148458706616
2021-10-06,6986.2,509511,0.02188030448487758,0.021020245177946477
2021-10-07,7140.0,410182,0.021776001690702616,0.021464817696250336
2021-10-08,7155.0,272129,0.0020986366569212054,0.021446785575085763
2021-10-11,7206.0,226788,0.0071025993174871835,0.020571497473845932
2021-10-12,7331.4,332119,0.01725248124249293,0.019737502874912067
2021-10-13,7610.4,720126,0.037349239341715725,0.02093075595591221
2021-10-14,7767.6,550164,0.020445503447217704,0.02105616816177776
