date,price_TCSG,volume_TCSG,log_return_TCSG,volatility_TCSG,price_MOEX,volume_MOEX,log_return_MOEX,volatility_MOEX
2021-05-28,5491.0,523518,-0.0038171454146218708,0.02800584409110163,168.1,53,-0.00041633212008863055,0.029075615651460548
2021-05-31,5512.6,161762,0.00392599290125961,0.028060813020797493,169.55,48,0.007340351433572758,0.02196327432755425
2021-06-01,5472.2,335803,-0.007355651838067744,0.028321977758296472,170.3,10940860,0.006834813314566494,0.015597247910758347
2021-06-02,5315.0,708304,-0.029147717566016057,0.02963955422619192,179.99,30,0.04837633792333202,0.019165597247753317
2021-06-03,5183.0,381394,-0.025148972586341738,0.030572316686184573,170.99,20,-0.0008768597294069948,0.02220051543801337
2021-06-04,5308.4,584244,0.023906432373387604,0.030784011080508853,171.13,31,0.003512267264537495,0.02137851998765909
2021-06-07,5230.0,233027,-0.014879193504125506,0.028065511787551865,175.25,29,0.014078669544744184,0.018885007912164138
2021-06-08,5160.0,152553,-0.013474698583360159,0.028336712302042148,179.99,28,0.022360482185509657,0.01927558228913883
2021-06-09,5300.0,194875,0.026770241064604832,0.026917170224149658,176.15,8508130,0.002273374096472322,0.019866673518682283
2021-06-10,5329.0,201007,0.005456782756568978,0.026843041959444806,175.54,5558610,-0.0054539392093799375,0.019559603749979112
2021-06-11,5723.0,515488,0.07132954011231997,0.029488825901412035,175.0,20,-0.005698021114637779,0.018404848156801802
2021-06-14,5732.2,301860,0.0016062577655647863,0.02937632505804932,176.0,23,0.005926618669639343,0.018391901653522714
2021-06-15,5532.2,289084,-0.035513834753583266,0.031172944248359768,175.6,4,0.0033655660529501594,0.018410932353870375
2021-06-16,5458.2,243286,-0.013466501365012618,0.03118131452696041,175.5,17,-0.0031858031268395953,0.014660319548795184
2021-06-17,5440.0,294156,-0.003340004206082824,0.0312593686461419,178.99,14,0.019349073538375415,0.009847703956236707
2021-06-18,5716.8,618247,0.04963014741915716,0.032567494333968244,178.19,625400,-0.0033615360244053285,0.009889778653011197
2021-06-18,5428.8,42640,-0.051691093239179677,0.03532828713969963,178.19,625400,-0.0033615360244053285,0.009889778653011197
2021-06-21,5728.6,192577,0.05375305772811588,0.03686706329509778,177.0,19,0.002828856200477623,0.009480920512647692
2021-06-22,5808.0,208287,0.013765104746550292,0.0350166777029232,176.5,16,-0.009585638663357376,0.006398175455380407
2021-06-23,5889.0,263798,0.013849926439938652,0.03079493093032969,176.49,11,0.0013607758520964208,0.006380295896865454
2021-06-24,6135.4,440143,0.04098907174903623,0.03186067467429527,175.49,13,0.0011973659383043866,0.006428560882090233
2021-06-25,6124.4,246728,-0.001794483262666978,0.031901655608097365,172.5,13,-0.009519760340595778,0.006853567784346474
2021-06-28,6174.8,359981,0.008195700876746299,0.031767162252940344,173.73,6552110,0.00733704438162973,0.006831541612771128
2021-06-29,6210.0,185896,0.005684402619838199,0.030672464302738817,170.82,10380450,-0.01844492869652791,0.007841299189519741
2021-06-30,6421.0,350046,0.03341297286652394,0.030154248156908404,171.68,11,0.012307487006531418,0.008532272965676714
2021-07-01,6347.0,249459,-0.011591608487578222,0.030380455301192443,170.61,13,-0.0025756614367957054,0.007045042013867591
2021-07-02,6383.2,234661,0.00568727868760104,0.029875856298721963,171.0,340,-0.0017528488274144718,0.007017670867845745
2021-07-05,6630.0,226117,0.037935265185836994,0.029964672733585697,173.36,152,0.013122176329955906,0.00771554740804373
2021-07-06,6762.2,659016,0.01974347669874132,0.02982985044875938,172.5,21,-0.0032989004654932624,0.007263917324366607
2021-07-07,6680.6,315656,-0.012140477022283686,0.03029456552954071,172.84,8,0.006035301513577266,0.0074553483991579485
2021-07-08,6673.0,237212,-0.0011382699527593915,0.026878243326609777,172.48,6364660,0.0055814098381950445,0.007623016683222264
2021-07-09,6625.0,178080,-0.007219162049183602,0.027055049892547835,171.5,49,-0.008650522752891495,0.00743937875883675
2021-07-12,6796.6,250574,0.025572115268092954,0.025370351188263675,172.0,15,0.0026197075089941795,0.00725942880315712
2021-07-13,6527.4,392331,-0.04041378546742392,0.027337783625713045,170.92,7,-0.005251806434086235,0.006036417619617162
2021-07-14,6306.0,551866,-0.034507140550085774,0.028917577270447106,172.49,25,0.008091082878389756,0.005396184759911503
2021-07-15,6393.0,212702,0.013702080661720736,0.027221403920148612,170.5,10,-0.007886706572271423,0.005667139039244867
2021-07-16,6412.0,342804,0.0029675929627167676,0.023681546223514233,169.51,5840630,-0.006995707669999962,0.005791806088728763
2021-07-19,6379.0,211254,-0.005159889487488289,0.021274914634728467,164.2,13504180,-0.0382950529684903,0.009813143741345653
2021-07-20,6410.2,159746,0.004879126434061408,0.02118310841607125,167.0,22,0.009324778049133921,0.01040061527746297
2021-07-21,6480.0,195945,0.010830038670303563,0.021126888965331138,168.58,15,0.005949565384195662,0.010440561154904392
2021-07-22,6519.0,173779,0.006000479578218857,0.01934433951934526,169.2,44,0.015485717439380502,0.011176283773874938
2021-07-23,6523.2,129989,0.0006440631404496487,0.019319984935491856,171.39,43,0.005851734177333004,0.011219111860016671
2021-07-26,6660.0,185216,0.02075443146944586,0.01969295832458711,170.0,24,0.0,0.011341692820844794
2021-07-27,6474.8,255084,-0.028201765474629378,0.020938981751279135,171.5,6,0.002627355182380935,0.011393561577048586
2021-07-28,6314.0,207578,-0.02514832894186849,0.020416005022302845,171.9,3289270,0.0015719154402565193,0.011245841398901038
2021-07-29,6357.0,345230,0.006787177818471854,0.02032000305468607,173.85,18,-0.05047328614151977,0.021361011361367033
2021-07-30,6113.8,367428,-0.03900805682963489,0.022054459016122827,173.0,16,-0.007601096138585452,0.021376915820622264
2021-08-02,6169.8,228192,0.009117911356426043,0.020157081378472334,174.5,26,0.006266008832023844,0.019269129901669024
2021-08-03,6416.6,273241,0.03922195992025875,0.021751663484839215,173.0,18,-0.007486358028196399,0.019317783492079316
2021-08-04,6544.2,255807,0.01969077877929351,0.02217896468081007,175.33,18,0.005891959956061707,0.019356669951344413
2021-08-05,6747.2,338000,0.03054844282954313,0.023275577568761256,178.0,27,0.020718777170424935,0.01939717030172105
2021-08-06,6749.0,306071,0.00026674175111120397,0.023204097482787032,174.5,2996650,-0.008559253395669948,0.019706663159725267
2021-08-09,6925.0,305597,0.025743706312132852,0.023213719089168118,175.99,14,0.002788132336199111,0.01961340275665603
2021-08-10,7062.2,306836,0.019618565620840328,0.021395676261351852,175.18,18,0.001428122832768623,0.019655138812759886
2021-08-11,7027.0,212385,-0.004996745484181863,0.019542150968898886,175.99,6,0.0011370744303200238,0.019662129493614466
2021-08-12,7025.2,186610,-0.00025618764461721405,0.019479685012490977,177.49,13,0.008259834242374208,0.007465100484408986
2021-08-13,7047.0,85186,0.0030983097794420648,0.0194790897827756,175.97,14,-0.008544400547038495,0.007517532190022331
2021-08-16,7213.6,266022,0.023366138858674453,0.019759815222633374,177.66,48,0.016572456471606323,0.008432758243095749
2021-08-17,7433.8,339416,0.030069034892863163,0.02046491611716715,180.45,10869980,0.032326274602444374,0.011576594145836299
2021-08-18,7213.0,382802,-0.030152214574887523,0.02209128267824087,182.01,26,0.01110477973210567,0.011707168658847229
2021-08-19,6983.4,436465,-0.032349049327687,0.023642470868906813,180.5,27,-0.01348211369228018,0.011266850531017192
2021-08-20,6844.4,288381,-0.020105104518170294,0.02421984981776649,181.0,17,0.0016034948557530453,0.010656672167326341
2021-08-23,7003.2,207031,0.022936387778815504,0.02431160331032911,182.0,17,0.00495732218742778,0.010644195859631137
2021-08-24,7029.0,216198,0.0036772607392744185,0.023212078668452152,181.03,14,0.0008289354181380295,0.010650824247358956
2021-08-25,7005.4,156162,-0.0033631679651091114,0.02225857577242967,180.0,19,0.0011673477520067947,0.010807312553304525
2021-08-26,6807.0,385875,-0.028729785762844788,0.02350673505577971,179.83,4820530,0.0005562354131623823,0.010687548573095038
2021-08-27,6633.0,532547,-0.025894303922395407,0.022418697321499852,179.0,17,-5.58643613451928e-05,0.010543482022239814
2021-08-30,6600.8,238844,-0.004866336735422473,0.022471165767097068,184.5,20,0.014577278849278489,0.010736219819346443
2021-08-31,6452.2,481353,-0.022769695885354813,0.02152190597543366,184.0,37,0.008076001549783765,0.007604457064622103
2021-09-01,6889.4,537291,0.06556284058241238,0.025732248159012806,186.0,15,0.012279385081557891,0.0076694271602933085
2021-09-02,6986.0,503352,0.013924147879586159,0.02504011140519873,190.49,33,0.020525235944730852,0.0080133368531511
2021-09-03,6999.4,500939,0.0019162847112794276,0.02503772327694234,186.39,8134310,-0.024536881862879435,0.010073288603151275
2021-09-06,6961.2,276962,-0.005472557818037803,0.02443366205252754,190.93,24,0.0203705358676877,0.010906339903825541
2021-09-07,6897.0,235811,-0.009265338828727643,0.024080322744136108,184.51,8,-0.0056746173297519496,0.012904305013129572
2021-09-08,6702.8,336071,-0.028561184904722123,0.024841189668700223,183.5,21,-0.018359046966892202,0.013798500530675998
2021-09-09,6752.2,320668,0.00734302816361562,0.024933037624554254,182.6,31,0.0006025911601442921,0.013865323463498247
2021-09-10,6803.2,199298,0.0075247120173894,0.025000060247585835,185.5,25,0.017456056502659672,0.014303985413171677
2021-09-13,6794.0,268196,-0.0013532199870448112,0.024293518200468652,183.81,24,-0.012327812247462933,0.013867583723322177
2021-09-14,6637.2,271043,-0.023349681931896654,0.023386432450598044,181.23,6281400,-0.017882520661822394,0.014133329054341037
2021-09-15,6486.8,379944,-0.02292084494341321,0.023041311957213182,184.77,7712360,0.02006244347769396,0.014608305578222996
2021-09-16,6553.0,484402,0.010153617194277618,0.022365939606782632,180.0,32,-0.030583088700002887,0.015250545916197617
2021-09-17,6556.5,71120,0.0005339639319820724,0.02201737634197038,182.9,17,0.014317425187548413,0.014796059787962184
2021-09-17,6740.0,381207,0.027603000934873896,0.022319858418260504,182.9,17,0.014317425187548413,0.014796059787962184
2021-09-20,6725.0,281910,-0.0022279994363129116,0.022281007030161056,183.34,39,0.006896201595663339,0.013555469576617796
2021-09-21,6687.0,225805,-0.0056665824160613614,0.022293227914987643,181.11,11,0.0018790764896815704,0.013482872194000857
2021-09-22,6681.0,206867,-0.000897666128501247,0.02140942953791451,178.01,40,-0.02040716930796153,0.013633171042344374
2021-09-23,6693.0,91514,0.0017945271751648264,0.020590001252757943,179.8,4167510,0.0027289705332475475,0.01378400876720228
2021-09-24,6565.0,176677,-0.019309696363745677,0.02103477540908847,178.81,26,-0.007188462594798746,0.013137863330628457
2021-09-27,6449.4,242396,-0.017765404529823853,0.02078130949386658,177.8,29,-0.008791388481118519,0.013001480474172399
2021-09-28,6197.2,363340,-0.039889526084936004,0.016120426068652004,174.0,32,-0.021435280720065033,0.013257309654559244
2021-09-29,6402.0,256951,0.03251286440767166,0.01774119693028875,173.3,32,-0.001153402665353396,0.012078964641191008
2021-09-30,6628.4,435227,0.03475300622583021,0.019757870017276462,173.8,12,0.005654622418038499,0.01036443635001348
2021-10-01,6778.6,390888,0.022407143181358193,0.020522385733857854,170.0,26,-0.02187659969530877,0.010003654905484464
2021-10-04,6667.2,425388,-0.016570609268807785,0.020734981757879925,167.73,8730830,-0.019074067304228684,0.009782021995805587
2021-10-05,6835.0,295811,0.024856488489861026,0.02053148458706616,173.0,672,0.024814007241640994,0.011606396399266831
2021-10-06,6986.2,509511,0.02188030448487758,0.021020245177946477,173.9,16,-0.0005748778542916635,0.010868455085740103
2021-10-07,7140.0,410182,0.021776001690702616,0.021464817696250336,186.01,26,0.06824050687708498,0.018933676723998503
2021-10-08,7155.0,272129,0.0020986366569212054,0.021446785575085763,175.09,36,-0.01118853074467761,0.022182411150926312
2021-10-11,7206.0,226788,0.0071025993174871835,0.020571497473845932,178.38,24,0.019701724213504964,0.02256332368575938
2021-10-12,7331.4,332119,0.01725248124249293,0.019737502874912067,182.82,11979480,0.034954582633585966,0.023419605691595458
2021-10-13,7610.4,720126,0.037349239341715725,0.02093075595591221,181.36,9192470,0.0012137932524713306,0.02352723945393613
2021-10-14,7767.6,550164,0.020445503447217704,0.02105616816177776,182.0,18,0.00495732218742778,0.023509367606569055
2021-10-15,7820.2,248436,0.006748893320416013,0.020569836709466004,186.9,45,0.029758929274719115,0.023592382903130402
2021-10-18,7724.0,293825,-0.012377765111475779,0.02094254815078719,183.81,22,-0.010337547746048097,0.02334741396182414
2021-10-19,7805.0,281265,0.010432189401127426,0.02074152882009822,195.95,47,0.06243475618716972,0.026405062561457776
2021-10-20,7824.4,322987,0.0024825022026719054,0.020681211837451894,174.22,53,-0.03507944414944927,0.03404322085884025
2021-10-21,7853.0,194664,0.0036485682226704125,0.020656549568897217,185.78,19,0.06838557857246079,0.03407120460137384
2021-10-22,7660.0,180086,-0.024883640640237622,0.02107759570664071,171.0,17708660,0.0018730981828604936,0.037459678470914
2021-10-25,7600.0,201947,-0.007863736460214576,0.020557518490639373,175.69,38,0.04469757693565185,0.038795971568432036
2021-10-26,7310.2,272759,-0.038877614123748475,0.020433784577747006,175.0,19,0.004409708488700092,0.03788706249116471
2021-10-27,7268.0,400781,-0.0057894826346121,0.01982685755599297,175.78,12,0.01345915337400471,0.0380412157829619
2021-10-28,7396.8,301508,0.017566323717899283,0.018880601538010515,175.9,13,0.012643550677591363,0.03822548259463565
2021-10-29,7310.0,216205,-0.011804200490136814,0.018816352418894504,173.5,10,-0.011575397140006306,0.037547736982154335
2021-11-01,7790.8,413397,0.06370027661192067,0.02245719991299313,175.0,13,0.009473301792481667,0.03761749883326198
2021-11-02,7867.0,318535,0.009733244973497732,0.022104037420192738,173.17,4963820,-0.009483102188282463,0.03436182933848343
2021-11-03,7852.8,211376,-0.0018066392527048662,0.021900168425353896,185.76,24,0.06655030511828965,0.03195694390130645
2021-11-05,8025.0,281551,0.021691512921679066,0.021896941923166824,175.0,20,0.006305552563276647,0.031730298229458616
2021-11-08,8345.0,508184,0.0391008880977188,0.023094422747855958,174.69,18,0.009894805461306314,0.02547384919788113
2021-11-09,7983.6,398134,-0.044273119560093256,0.025855677546049435,173.77,22,0.005019193044918261,0.023133939703942043
2021-11-10,7654.2,538750,-0.04213492076354282,0.027731551815852434,182.97,23,0.056608812287229845,0.02637376707858439
2021-11-11,7508.0,760772,-0.01928539806589986,0.026825316601662617,167.93,18,-0.013191944985065191,0.03111160755947863
